DateTime,cash,shares,holdings,total,returns,cumulative_returns,commission_paid
2024-06-11,119266.91,0.00,0.00,119266.91,0.00%,19.27%,0.00
2024-06-12,119266.91,0.00,0.00,119266.91,0.00%,19.27%,0.00
2024-06-13,119266.91,0.00,0.00,119266.91,0.00%,19.27%,0.00
2024-06-14,119266.91,0.00,0.00,119266.91,0.00%,19.27%,0.00
2024-06-17,119266.91,0.00,0.00,119266.91,0.00%,19.27%,0.00
2024-06-18,119266.91,0.00,0.00,119266.91,0.00%,19.27%,0.00
2024-06-19,119266.91,0.00,0.00,119266.91,0.00%,19.27%,0.00
2024-06-20,119266.91,0.00,0.00,119266.91,0.00%,19.27%,0.00
2024-06-21,119266.91,0.00,0.00,119266.91,0.00%,19.27%,0.00
2024-06-24,119266.91,0.00,0.00,119266.91,0.00%,19.27%,0.00
2024-06-25,119266.91,0.00,0.00,119266.91,0.00%,19.27%,0.00
2024-06-26,119266.91,0.00,0.00,119266.91,0.00%,19.27%,0.00
2024-06-27,119266.91,0.00,0.00,119266.91,0.00%,19.27%,0.00
2024-06-28,119266.91,0.00,0.00,119266.91,0.00%,19.27%,0.00
2024-07-01,119266.91,0.00,0.00,119266.91,0.00%,19.27%,0.00
2024-07-02,119266.91,0.00,0.00,119266.91,0.00%,19.27%,0.00
2024-07-03,119266.91,0.00,0.00,119266.91,0.00%,19.27%,0.00
2024-07-04,119266.91,0.00,0.00,119266.91,0.00%,19.27%,0.00
2024-07-05,119266.91,0.00,0.00,119266.91,0.00%,19.27%,0.00
2024-07-08,119266.91,0.00,0.00,119266.91,0.00%,19.27%,0.00
2024-07-09,119266.91,0.00,0.00,119266.91,0.00%,19.27%,0.00
2024-07-10,119266.91,0.00,0.00,119266.91,0.00%,19.27%,0.00
2024-07-11,119266.91,0.00,0.00,119266.91,0.00%,19.27%,0.00
2024-07-12,119266.91,0.00,0.00,119266.91,0.00%,19.27%,0.00
2024-07-15,119266.91,0.00,0.00,119266.91,0.00%,19.27%,0.00
2024-07-16,119266.91,0.00,0.00,119266.91,0.00%,19.27%,0.00
2024-07-17,119266.91,0.00,0.00,119266.91,0.00%,19.27%,0.00
2024-07-18,119266.91,0.00,0.00,119266.91,0.00%,19.27%,0.00
2024-07-19,119266.91,0.00,0.00,119266.91,0.00%,19.27%,0.00
2024-07-22,119266.91,0.00,0.00,119266.91,0.00%,19.27%,0.00
2024-07-23,119266.91,0.00,0.00,119266.91,0.00%,19.27%,0.00
2024-07-24,119266.91,0.00,0.00,119266.91,0.00%,19.27%,0.00
2024-07-25,119266.91,0.00,0.00,119266.91,0.00%,19.27%,0.00
2024-07-26,119266.91,0.00,0.00,119266.91,0.00%,19.27%,0.00
2024-07-29,119266.91,0.00,0.00,119266.91,0.00%,19.27%,0.00
2024-07-30,119266.91,0.00,0.00,119266.91,0.00%,19.27%,0.00
2024-07-31,119266.91,0.00,0.00,119266.91,0.00%,19.27%,0.00
2024-08-01,119266.91,0.00,0.00,119266.91,0.00%,19.27%,0.00
2024-08-02,119266.91,0.00,0.00,119266.91,0.00%,19.27%,0.00
2024-08-05,119266.91,0.00,0.00,119266.91,0.00%,19.27%,0.00
2024-08-06,119266.91,0.00,0.00,119266.91,0.00%,19.27%,0.00
2024-08-07,119266.91,0.00,0.00,119266.91,0.00%,19.27%,0.00
2024-08-08,119266.91,0.00,0.00,119266.91,0.00%,19.27%,0.00
2024-08-09,119266.91,0.00,0.00,119266.91,0.00%,19.27%,0.00
2024-08-12,119266.91,0.00,0.00,119266.91,0.00%,19.27%,0.00
2024-08-13,119266.91,0.00,0.00,119266.91,0.00%,19.27%,0.00
2024-08-14,119266.91,0.00,0.00,119266.91,0.00%,19.27%,0.00
2024-08-15,119266.91,0.00,0.00,119266.91,0.00%,19.27%,0.00
2024-08-16,119266.91,0.00,0.00,119266.91,0.00%,19.27%,0.00
2024-08-19,119266.91,0.00,0.00,119266.91,0.00%,19.27%,0.00
2024-08-20,119266.91,0.00,0.00,119266.91,0.00%,19.27%,0.00
2024-08-21,119266.91,0.00,0.00,119266.91,0.00%,19.27%,0.00
2024-08-22,119266.91,0.00,0.00,119266.91,0.00%,19.27%,0.00
2024-08-23,119266.91,0.00,0.00,119266.91,0.00%,19.27%,0.00
2024-08-26,119266.91,0.00,0.00,119266.91,0.00%,19.27%,0.00
2024-08-27,119266.91,0.00,0.00,119266.91,0.00%,19.27%,0.00
2024-08-28,119266.91,0.00,0.00,119266.91,0.00%,19.27%,0.00
2024-08-29,119266.91,0.00,0.00,119266.91,0.00%,19.27%,0.00
2024-08-30,119266.91,0.00,0.00,119266.91,0.00%,19.27%,0.00
2024-09-02,119266.91,0.00,0.00,119266.91,0.00%,19.27%,0.00
2024-09-03,119266.91,0.00,0.00,119266.91,0.00%,19.27%,0.00
2024-09-04,119266.91,0.00,0.00,119266.91,0.00%,19.27%,0.00
2024-09-05,119266.91,0.00,0.00,119266.91,0.00%,19.27%,0.00
2024-09-06,119266.91,0.00,0.00,119266.91,0.00%,19.27%,0.00
2024-09-09,119266.91,0.00,0.00,119266.91,0.00%,19.27%,0.00
2024-09-10,119266.91,0.00,0.00,119266.91,0.00%,19.27%,0.00
2024-09-11,119266.91,0.00,0.00,119266.91,0.00%,19.27%,0.00
2024-09-12,119266.91,0.00,0.00,119266.91,0.00%,19.27%,0.00
2024-09-13,119266.91,0.00,0.00,119266.91,0.00%,19.27%,0.00
2024-09-18,119266.91,0.00,0.00,119266.91,0.00%,19.27%,0.00
2024-09-19,119266.91,0.00,0.00,119266.91,0.00%,19.27%,0.00
2024-09-20,119266.91,0.00,0.00,119266.91,0.00%,19.27%,0.00
2024-09-23,119266.91,0.00,0.00,119266.91,0.00%,19.27%,0.00
2024-09-24,119266.91,0.00,0.00,119266.91,0.00%,19.27%,0.00
2024-09-25,19272.12,231400.00,99964.80,119236.92,-0.03%,19.24%,29.99
2024-09-26,19272.12,231400.00,103898.60,123170.72,3.30%,23.17%,0.00
2024-09-27,19272.12,231400.00,112460.40,131732.52,6.95%,31.73%,0.00
2024-09-30,19272.12,231400.00,134906.20,154178.32,17.04%,54.18%,0.00
2024-10-08,19272.12,231400.00,161980.00,181252.12,17.56%,81.25%,0.00
2024-10-09,19272.12,231400.00,149253.00,168525.12,-7.02%,68.53%,0.00
2024-10-10,19272.12,231400.00,142542.40,161814.52,-3.98%,61.81%,0.00
2024-10-11,19272.12,231400.00,135137.60,154409.72,-4.58%,54.41%,0.00
2024-10-14,19272.12,231400.00,138377.20,157649.32,2.10%,57.65%,0.00
2024-10-15,19272.12,231400.00,134212.00,153484.12,-2.64%,53.48%,0.00
2024-10-16,19272.12,231400.00,130972.40,150244.52,-2.11%,50.24%,0.00
2024-10-17,19272.12,231400.00,131435.20,150707.32,0.31%,50.71%,0.00
2024-10-18,19272.12,231400.00,148096.00,167368.12,11.06%,67.37%,0.00
2024-10-21,19272.12,231400.00,149715.80,168987.92,0.97%,68.99%,0.00
2024-10-22,19272.12,231400.00,147401.80,166673.92,-1.37%,66.67%,0.00
2024-10-23,19272.12,231400.00,146707.60,165979.72,-0.42%,65.98%,0.00
2024-10-24,19272.12,231400.00,146013.40,165285.52,-0.42%,65.29%,0.00
2024-10-25,19272.12,231400.00,148096.00,167368.12,1.26%,67.37%,0.00
2024-10-28,19272.12,231400.00,147864.60,167136.72,-0.14%,67.14%,0.00
2024-10-29,19272.12,231400.00,145782.00,165054.12,-1.25%,65.05%,0.00
2024-10-30,162465.75,0.00,0.00,162465.75,-1.57%,62.47%,42.97
2024-10-31,162465.75,0.00,0.00,162465.75,0.00%,62.47%,0.00
2024-11-01,162465.75,0.00,0.00,162465.75,0.00%,62.47%,0.00
2024-11-04,162465.75,0.00,0.00,162465.75,0.00%,62.47%,0.00
2024-11-05,162465.75,0.00,0.00,162465.75,0.00%,62.47%,0.00
2024-11-06,162465.75,0.00,0.00,162465.75,0.00%,62.47%,0.00
2024-11-07,162465.75,0.00,0.00,162465.75,0.00%,62.47%,0.00
2024-11-08,162465.75,0.00,0.00,162465.75,0.00%,62.47%,0.00
2024-11-11,162465.75,0.00,0.00,162465.75,0.00%,62.47%,0.00
2024-11-12,162465.75,0.00,0.00,162465.75,0.00%,62.47%,0.00
2024-11-13,162465.75,0.00,0.00,162465.75,0.00%,62.47%,0.00
2024-11-14,162465.75,0.00,0.00,162465.75,0.00%,62.47%,0.00
2024-11-15,162465.75,0.00,0.00,162465.75,0.00%,62.47%,0.00
2024-11-18,162465.75,0.00,0.00,162465.75,0.00%,62.47%,0.00
2024-11-19,162465.75,0.00,0.00,162465.75,0.00%,62.47%,0.00
2024-11-20,162465.75,0.00,0.00,162465.75,0.00%,62.47%,0.00
2024-11-21,162465.75,0.00,0.00,162465.75,0.00%,62.47%,0.00
2024-11-22,162465.75,0.00,0.00,162465.75,0.00%,62.47%,0.00
2024-11-25,162465.75,0.00,0.00,162465.75,0.00%,62.47%,0.00
2024-11-26,62458.96,162300.00,99976.80,162435.76,-0.02%,62.44%,29.99
2024-11-27,62458.96,162300.00,103547.40,166006.36,2.20%,66.01%,0.00
2024-11-28,62458.96,162300.00,103222.80,165681.76,-0.20%,65.68%,0.00
2024-11-29,62458.96,162300.00,105819.60,168278.56,1.57%,68.28%,0.00
2024-12-02,62458.96,162300.00,106631.10,169090.06,0.48%,69.09%,0.00
2024-12-03,62458.96,162300.00,105332.70,167791.66,-0.77%,67.79%,0.00
2024-12-04,62458.96,162300.00,104845.80,167304.76,-0.29%,67.30%,0.00
2024-12-05,62458.96,162300.00,105170.40,167629.36,0.19%,67.63%,0.00
2024-12-06,62458.96,162300.00,106306.50,168765.46,0.68%,68.77%,0.00
2024-12-09,62458.96,162300.00,105332.70,167791.66,-0.58%,67.79%,0.00
2024-12-10,62458.96,162300.00,106144.20,168603.16,0.48%,68.60%,0.00
2024-12-11,62458.96,162300.00,105819.60,168278.56,-0.19%,68.28%,0.00
2024-12-12,62458.96,162300.00,105981.90,168440.86,0.10%,68.44%,0.00
2024-12-13,166462.05,0.00,0.00,166462.05,-1.17%,66.46%,31.21
2024-12-16,166462.05,0.00,0.00,166462.05,0.00%,66.46%,0.00
2024-12-17,166462.05,0.00,0.00,166462.05,0.00%,66.46%,0.00
2024-12-18,166462.05,0.00,0.00,166462.05,0.00%,66.46%,0.00
2024-12-19,166462.05,0.00,0.00,166462.05,0.00%,66.46%,0.00
2024-12-20,166462.05,0.00,0.00,166462.05,0.00%,66.46%,0.00
2024-12-23,166462.05,0.00,0.00,166462.05,0.00%,66.46%,0.00
2024-12-24,166462.05,0.00,0.00,166462.05,0.00%,66.46%,0.00
2024-12-25,166462.05,0.00,0.00,166462.05,0.00%,66.46%,0.00
2024-12-26,166462.05,0.00,0.00,166462.05,0.00%,66.46%,0.00
2024-12-27,166462.05,0.00,0.00,166462.05,0.00%,66.46%,0.00
2024-12-30,166462.05,0.00,0.00,166462.05,0.00%,66.46%,0.00
2024-12-31,166462.05,0.00,0.00,166462.05,0.00%,66.46%,0.00
2025-01-02,166462.05,0.00,0.00,166462.05,0.00%,66.46%,0.00
2025-01-03,166462.05,0.00,0.00,166462.05,0.00%,66.46%,0.00
2025-01-06,66459.16,164700.00,99972.90,166432.06,-0.02%,66.43%,29.99
2025-01-07,3002.62,266200.00,166375.00,169377.62,1.77%,69.38%,19.03
2025-01-08,3002.62,266200.00,166108.80,169111.42,-0.16%,69.11%,0.00
2025-01-09,168263.23,0.00,0.00,168263.23,-0.50%,68.26%,49.59
2025-01-10,168263.23,0.00,0.00,168263.23,0.00%,68.26%,0.00
2025-01-13,168263.23,0.00,0.00,168263.23,0.00%,68.26%,0.00
2025-01-14,168263.23,0.00,0.00,168263.23,0.00%,68.26%,0.00
2025-01-15,168263.23,0.00,0.00,168263.23,0.00%,68.26%,0.00
2025-01-16,168263.23,0.00,0.00,168263.23,0.00%,68.26%,0.00
2025-01-17,168263.23,0.00,0.00,168263.23,0.00%,68.26%,0.00
2025-01-20,168263.23,0.00,0.00,168263.23,0.00%,68.26%,0.00
2025-01-21,168263.23,0.00,0.00,168263.23,0.00%,68.26%,0.00
2025-01-22,168263.23,0.00,0.00,168263.23,0.00%,68.26%,0.00
2025-01-23,168263.23,0.00,0.00,168263.23,0.00%,68.26%,0.00
2025-01-24,168263.23,0.00,0.00,168263.23,0.00%,68.26%,0.00
2025-01-27,168263.23,0.00,0.00,168263.23,0.00%,68.26%,0.00
2025-02-05,68251.44,157700.00,99981.80,168233.24,-0.02%,68.23%,29.99
2025-02-06,68251.44,157700.00,102978.10,171229.54,1.78%,71.23%,0.00
2025-02-07,68251.44,157700.00,103766.60,172018.04,0.46%,72.02%,0.00
2025-02-10,68251.44,157700.00,105659.00,173910.44,1.10%,73.91%,0.00
2025-02-11,68251.44,157700.00,104397.40,172648.84,-0.73%,72.65%,0.00
2025-02-12,68251.44,157700.00,105974.40,174225.84,0.91%,74.23%,0.00
2025-02-13,68251.44,157700.00,104239.70,172491.14,-1.00%,72.49%,0.00
2025-02-14,68251.44,157700.00,104082.00,172333.44,-0.09%,72.33%,0.00
2025-02-17,68251.44,157700.00,105501.30,173752.74,0.82%,73.75%,0.00
2025-02-18,171198.64,0.00,0.00,171198.64,-1.47%,71.20%,30.89
2025-02-19,171198.64,0.00,0.00,171198.64,0.00%,71.20%,0.00
2025-02-20,171198.64,0.00,0.00,171198.64,0.00%,71.20%,0.00
2025-02-21,171198.64,0.00,0.00,171198.64,0.00%,71.20%,0.00
2025-02-24,171198.64,0.00,0.00,171198.64,0.00%,71.20%,0.00
2025-02-25,171198.64,0.00,0.00,171198.64,0.00%,71.20%,0.00
2025-02-26,171198.64,0.00,0.00,171198.64,0.00%,71.20%,0.00
2025-02-27,171198.64,0.00,0.00,171198.64,0.00%,71.20%,0.00
2025-02-28,171198.64,0.00,0.00,171198.64,0.00%,71.20%,0.00
2025-03-03,171198.64,0.00,0.00,171198.64,0.00%,71.20%,0.00
2025-03-04,171198.64,0.00,0.00,171198.64,0.00%,71.20%,0.00
2025-03-05,171198.64,0.00,0.00,171198.64,0.00%,71.20%,0.00
2025-03-06,171198.64,0.00,0.00,171198.64,0.00%,71.20%,0.00
2025-03-07,171198.64,0.00,0.00,171198.64,0.00%,71.20%,0.00
2025-03-10,171198.64,0.00,0.00,171198.64,0.00%,71.20%,0.00
2025-03-11,171198.64,0.00,0.00,171198.64,0.00%,71.20%,0.00
2025-03-12,171198.64,0.00,0.00,171198.64,0.00%,71.20%,0.00
2025-03-13,171198.64,0.00,0.00,171198.64,0.00%,71.20%,0.00
2025-03-14,171198.64,0.00,0.00,171198.64,0.00%,71.20%,0.00
2025-03-17,171198.64,0.00,0.00,171198.64,0.00%,71.20%,0.00
2025-03-18,171198.64,0.00,0.00,171198.64,0.00%,71.20%,0.00
2025-03-19,171198.64,0.00,0.00,171198.64,0.00%,71.20%,0.00
2025-03-20,171198.64,0.00,0.00,171198.64,0.00%,71.20%,0.00
2025-03-21,171198.64,0.00,0.00,171198.64,0.00%,71.20%,0.00
2025-03-24,171198.64,0.00,0.00,171198.64,0.00%,71.20%,0.00
2025-03-25,171198.64,0.00,0.00,171198.64,0.00%,71.20%,0.00
2025-03-26,171198.64,0.00,0.00,171198.64,0.00%,71.20%,0.00
2025-03-27,171198.64,0.00,0.00,171198.64,0.00%,71.20%,0.00
2025-03-28,171198.64,0.00,0.00,171198.64,0.00%,71.20%,0.00
2025-03-31,171198.64,0.00,0.00,171198.64,0.00%,71.20%,0.00
2025-04-01,171198.64,0.00,0.00,171198.64,0.00%,71.20%,0.00
2025-04-02,171198.64,0.00,0.00,171198.64,0.00%,71.20%,0.00
2025-04-03,171198.64,0.00,0.00,171198.64,0.00%,71.20%,0.00
2025-04-07,71195.55,166900.00,99973.10,171168.65,-0.02%,71.17%,29.99
2025-04-08,994.50,282900.00,171154.50,172149.00,0.57%,72.15%,21.05
2025-04-09,994.50,282900.00,177944.10,178938.60,3.94%,78.94%,0.00
2025-04-10,994.50,282900.00,180490.20,181484.70,1.42%,81.48%,0.00
2025-04-11,994.50,282900.00,184733.70,185728.20,2.34%,85.73%,0.00
2025-04-14,994.50,282900.00,185016.60,186011.10,0.15%,86.01%,0.00
2025-04-15,994.50,282900.00,183319.20,184313.70,-0.91%,84.31%,0.00
2025-04-16,994.50,282900.00,184450.80,185445.30,0.61%,85.45%,0.00
2025-04-17,994.50,282900.00,185299.50,186294.00,0.46%,86.29%,0.00
2025-04-18,994.50,282900.00,184167.90,185162.40,-0.61%,85.16%,0.00
2025-04-21,994.50,282900.00,186148.20,187142.70,1.07%,87.14%,0.00
2025-04-22,994.50,282900.00,185582.40,186576.90,-0.30%,86.58%,0.00
2025-04-23,994.50,282900.00,184733.70,185728.20,-0.45%,85.73%,0.00
2025-04-24,184258.70,0.00,0.00,184258.70,-0.79%,84.26%,55.00
2025-04-25,184258.70,0.00,0.00,184258.70,0.00%,84.26%,0.00
2025-04-28,184258.70,0.00,0.00,184258.70,0.00%,84.26%,0.00
2025-04-29,184258.70,0.00,0.00,184258.70,0.00%,84.26%,0.00
2025-04-30,184258.70,0.00,0.00,184258.70,0.00%,84.26%,0.00
2025-05-06,84266.71,151000.00,99962.00,184228.71,-0.02%,84.23%,29.99
2025-05-07,84266.71,151000.00,100264.00,184530.71,0.16%,84.53%,0.00
2025-05-08,84266.71,151000.00,99962.00,184228.71,-0.16%,84.23%,0.00
2025-05-09,182538.22,0.00,0.00,182538.22,-0.92%,82.54%,29.49
2025-05-12,182538.22,0.00,0.00,182538.22,0.00%,82.54%,0.00
2025-05-13,182538.22,0.00,0.00,182538.22,0.00%,82.54%,0.00
2025-05-14,182538.22,0.00,0.00,182538.22,0.00%,82.54%,0.00
2025-05-15,182538.22,0.00,0.00,182538.22,0.00%,82.54%,0.00
2025-05-16,182538.22,0.00,0.00,182538.22,0.00%,82.54%,0.00
2025-05-19,182538.22,0.00,0.00,182538.22,0.00%,82.54%,0.00
2025-05-20,182538.22,0.00,0.00,182538.22,0.00%,82.54%,0.00
2025-05-21,182538.22,0.00,0.00,182538.22,0.00%,82.54%,0.00
2025-05-22,182538.22,0.00,0.00,182538.22,0.00%,82.54%,0.00
2025-05-23,182538.22,0.00,0.00,182538.22,0.00%,82.54%,0.00
2025-05-26,182538.22,0.00,0.00,182538.22,0.00%,82.54%,0.00
2025-05-27,182538.22,0.00,0.00,182538.22,0.00%,82.54%,0.00
2025-05-28,182538.22,0.00,0.00,182538.22,0.00%,82.54%,0.00
2025-05-29,182538.22,0.00,0.00,182538.22,0.00%,82.54%,0.00
2025-05-30,182538.22,0.00,0.00,182538.22,0.00%,82.54%,0.00
2025-06-03,182538.22,0.00,0.00,182538.22,0.00%,82.54%,0.00
2025-06-04,182538.22,0.00,0.00,182538.22,0.00%,82.54%,0.00
2025-06-05,182538.22,0.00,0.00,182538.22,0.00%,82.54%,0.00
2025-06-06,182538.22,0.00,0.00,182538.22,0.00%,82.54%,0.00
2025-06-09,182538.22,0.00,0.00,182538.22,0.00%,82.54%,0.00
2025-06-10,182538.22,0.00,0.00,182538.22,0.00%,82.54%,0.00
2025-06-11,182538.22,0.00,0.00,182538.22,0.00%,82.54%,0.00
2025-06-12,182538.22,0.00,0.00,182538.22,0.00%,82.54%,0.00
2025-06-13,182538.22,0.00,0.00,182538.22,0.00%,82.54%,0.00
2025-06-16,182538.22,0.00,0.00,182538.22,0.00%,82.54%,0.00
2025-06-17,182538.22,0.00,0.00,182538.22,0.00%,82.54%,0.00
2025-06-18,182538.22,0.00,0.00,182538.22,0.00%,82.54%,0.00
2025-06-19,182538.22,0.00,0.00,182538.22,0.00%,82.54%,0.00
