DateTime,cash,shares,holdings,total,returns,cumulative_returns,commission_paid
2024-06-07,99264.22,0.00,0.00,99264.22,0.00%,-0.74%,0.00
2024-06-11,99264.22,0.00,0.00,99264.22,0.00%,-0.74%,0.00
2024-06-12,54.17,80700.00,99180.30,99234.47,-0.03%,-0.77%,29.75
2024-06-13,54.17,80700.00,98615.40,98669.57,-0.57%,-1.33%,0.00
2024-06-14,54.17,80700.00,99664.50,99718.67,1.06%,-0.28%,0.00
2024-06-17,54.17,80700.00,98615.40,98669.57,-1.05%,-1.33%,0.00
2024-06-18,54.17,80700.00,98776.80,98830.97,0.16%,-1.17%,0.00
2024-06-19,54.17,80700.00,100148.70,100202.87,1.39%,0.20%,0.00
2024-06-20,54.17,80700.00,99664.50,99718.67,-0.48%,-0.28%,0.00
2024-06-21,54.17,80700.00,99583.80,99637.97,-0.08%,-0.36%,0.00
2024-06-24,54.17,80700.00,99664.50,99718.67,0.08%,-0.28%,0.00
2024-06-25,54.17,80700.00,100068.00,100122.17,0.40%,0.12%,0.00
2024-06-26,54.17,80700.00,100229.40,100283.57,0.16%,0.28%,0.00
2024-06-27,54.17,80700.00,101359.20,101413.37,1.13%,1.41%,0.00
2024-06-28,54.17,80700.00,101762.70,101816.87,0.40%,1.82%,0.00
2024-07-01,54.17,80700.00,103215.30,103269.47,1.43%,3.27%,0.00
2024-07-02,54.17,80700.00,104506.50,104560.67,1.25%,4.56%,0.00
2024-07-03,54.17,80700.00,103618.80,103672.97,-0.85%,3.67%,0.00
2024-07-04,54.17,80700.00,103780.20,103834.37,0.16%,3.83%,0.00
2024-07-05,54.17,80700.00,101924.10,101978.27,-1.79%,1.98%,0.00
2024-07-08,54.17,80700.00,102327.60,102381.77,0.40%,2.38%,0.00
2024-07-09,54.17,80700.00,103376.70,103430.87,1.02%,3.43%,0.00
2024-07-10,54.17,80700.00,103780.20,103834.37,0.39%,3.83%,0.00
2024-07-11,54.17,80700.00,103215.30,103269.47,-0.54%,3.27%,0.00
2024-07-12,54.17,80700.00,105474.90,105529.07,2.19%,5.53%,0.00
2024-07-15,54.17,80700.00,106443.30,106497.47,0.92%,6.50%,0.00
2024-07-16,54.17,80700.00,106120.50,106174.67,-0.30%,6.17%,0.00
2024-07-17,54.17,80700.00,107008.20,107062.37,0.84%,7.06%,0.00
2024-07-18,54.17,80700.00,106766.10,106820.27,-0.23%,6.82%,0.00
2024-07-19,54.17,80700.00,106524.00,106578.17,-0.23%,6.58%,0.00
2024-07-22,54.17,80700.00,104990.70,105044.87,-1.44%,5.04%,0.00
2024-07-23,54.17,80700.00,105878.40,105932.57,0.85%,5.93%,0.00
2024-07-24,54.17,80700.00,105797.70,105851.87,-0.08%,5.85%,0.00
2024-07-25,54.17,80700.00,105152.10,105206.27,-0.61%,5.21%,0.00
2024-07-26,103480.53,0.00,0.00,103480.53,-1.64%,3.48%,31.04
2024-07-29,103480.53,0.00,0.00,103480.53,0.00%,3.48%,0.00
2024-07-30,103480.53,0.00,0.00,103480.53,0.00%,3.48%,0.00
2024-07-31,103480.53,0.00,0.00,103480.53,0.00%,3.48%,0.00
2024-08-01,103480.53,0.00,0.00,103480.53,0.00%,3.48%,0.00
2024-08-02,103480.53,0.00,0.00,103480.53,0.00%,3.48%,0.00
2024-08-05,103480.53,0.00,0.00,103480.53,0.00%,3.48%,0.00
2024-08-06,103480.53,0.00,0.00,103480.53,0.00%,3.48%,0.00
2024-08-07,103480.53,0.00,0.00,103480.53,0.00%,3.48%,0.00
2024-08-08,3532.16,78800.00,99918.40,103450.56,-0.03%,3.45%,29.98
2024-08-09,473.64,81200.00,103448.80,103922.44,0.46%,3.92%,0.92
2024-08-12,473.64,81200.00,103124.00,103597.64,-0.31%,3.60%,0.00
2024-08-13,473.64,81200.00,103773.60,104247.24,0.63%,4.25%,0.00
2024-08-14,473.64,81200.00,103854.80,104328.44,0.08%,4.33%,0.00
2024-08-15,473.64,81200.00,105072.80,105546.44,1.17%,5.55%,0.00
2024-08-16,473.64,81200.00,106047.20,106520.84,0.92%,6.52%,0.00
2024-08-19,473.64,81200.00,108077.20,108550.84,1.91%,8.55%,0.00
2024-08-20,473.64,81200.00,108564.40,109038.04,0.45%,9.04%,0.00
2024-08-21,473.64,81200.00,107671.20,108144.84,-0.82%,8.14%,0.00
2024-08-22,473.64,81200.00,108808.00,109281.64,1.05%,9.28%,0.00
2024-08-23,473.64,81200.00,109295.20,109768.84,0.45%,9.77%,0.00
2024-08-26,473.64,81200.00,109376.40,109850.04,0.07%,9.85%,0.00
2024-08-27,473.64,81200.00,110026.00,110499.64,0.59%,10.50%,0.00
2024-08-28,473.64,81200.00,108970.40,109444.04,-0.96%,9.44%,0.00
2024-08-29,105920.80,0.00,0.00,105920.80,-3.22%,5.92%,31.64
2024-08-30,105920.80,0.00,0.00,105920.80,0.00%,5.92%,0.00
2024-09-02,105920.80,0.00,0.00,105920.80,0.00%,5.92%,0.00
2024-09-03,5890.80,80000.00,100000.00,105890.80,-0.03%,5.89%,30.00
2024-09-04,37.54,84700.00,105451.50,105489.04,-0.38%,5.49%,1.76
2024-09-05,37.54,84700.00,105366.80,105404.34,-0.08%,5.40%,0.00
2024-09-06,37.54,84700.00,105620.90,105658.44,0.24%,5.66%,0.00
2024-09-09,37.54,84700.00,103503.40,103540.94,-2.00%,3.54%,0.00
2024-09-10,37.54,84700.00,104435.10,104472.64,0.90%,4.47%,0.00
2024-09-11,37.54,84700.00,101978.80,102016.34,-2.35%,2.02%,0.00
2024-09-12,37.54,84700.00,102571.70,102609.24,0.58%,2.61%,0.00
2024-09-13,37.54,84700.00,102317.60,102355.14,-0.25%,2.36%,0.00
2024-09-18,37.54,84700.00,103418.70,103456.24,1.08%,3.46%,0.00
2024-09-19,37.54,84700.00,103418.70,103456.24,0.00%,3.46%,0.00
2024-09-20,37.54,84700.00,104181.00,104218.54,0.74%,4.22%,0.00
2024-09-23,37.54,84700.00,105705.60,105743.14,1.46%,5.74%,0.00
2024-09-24,37.54,84700.00,110279.40,110316.94,4.33%,10.32%,0.00
2024-09-25,37.54,84700.00,112651.00,112688.54,2.15%,12.69%,0.00
2024-09-26,37.54,84700.00,116886.00,116923.54,3.76%,16.92%,0.00
2024-09-27,37.54,84700.00,118664.70,118702.24,1.52%,18.70%,0.00
2024-09-30,121799.60,0.00,0.00,121799.60,2.61%,21.80%,36.54
2024-10-08,121799.60,0.00,0.00,121799.60,0.00%,21.80%,0.00
2024-10-09,121799.60,0.00,0.00,121799.60,0.00%,21.80%,0.00
2024-10-10,121799.60,0.00,0.00,121799.60,0.00%,21.80%,0.00
2024-10-11,121799.60,0.00,0.00,121799.60,0.00%,21.80%,0.00
2024-10-14,121799.60,0.00,0.00,121799.60,0.00%,21.80%,0.00
2024-10-15,121799.60,0.00,0.00,121799.60,0.00%,21.80%,0.00
2024-10-16,121799.60,0.00,0.00,121799.60,0.00%,21.80%,0.00
2024-10-17,121799.60,0.00,0.00,121799.60,0.00%,21.80%,0.00
2024-10-18,121799.60,0.00,0.00,121799.60,0.00%,21.80%,0.00
2024-10-21,121799.60,0.00,0.00,121799.60,0.00%,21.80%,0.00
2024-10-22,121799.60,0.00,0.00,121799.60,0.00%,21.80%,0.00
2024-10-23,121799.60,0.00,0.00,121799.60,0.00%,21.80%,0.00
2024-10-24,21879.83,72700.00,99889.80,121769.63,-0.02%,21.77%,29.97
2024-10-25,33.28,88700.00,121075.50,121108.78,-0.54%,21.11%,6.55
2024-10-28,33.28,88700.00,119922.40,119955.68,-0.95%,19.96%,0.00
2024-10-29,33.28,88700.00,120099.80,120133.08,0.15%,20.13%,0.00
2024-10-30,33.28,88700.00,118503.20,118536.48,-1.33%,18.54%,0.00
2024-10-31,33.28,88700.00,117971.00,118004.28,-0.45%,18.00%,0.00
2024-11-01,33.28,88700.00,119301.50,119334.78,1.13%,19.33%,0.00
2024-11-04,33.28,88700.00,120011.10,120044.38,0.59%,20.04%,0.00
2024-11-05,33.28,88700.00,121075.50,121108.78,0.89%,21.11%,0.00
2024-11-06,33.28,88700.00,119922.40,119955.68,-0.95%,19.96%,0.00
2024-11-07,33.28,88700.00,122406.00,122439.28,2.07%,22.44%,0.00
2024-11-08,33.28,88700.00,120986.80,121020.08,-1.16%,21.02%,0.00
2024-11-11,119210.32,0.00,0.00,119210.32,-1.50%,19.21%,35.76
2024-11-12,119210.32,0.00,0.00,119210.32,0.00%,19.21%,0.00
2024-11-13,119210.32,0.00,0.00,119210.32,0.00%,19.21%,0.00
2024-11-14,119210.32,0.00,0.00,119210.32,0.00%,19.21%,0.00
2024-11-15,119210.32,0.00,0.00,119210.32,0.00%,19.21%,0.00
2024-11-18,119210.32,0.00,0.00,119210.32,0.00%,19.21%,0.00
2024-11-19,119210.32,0.00,0.00,119210.32,0.00%,19.21%,0.00
2024-11-20,119210.32,0.00,0.00,119210.32,0.00%,19.21%,0.00
2024-11-21,119210.32,0.00,0.00,119210.32,0.00%,19.21%,0.00
2024-11-22,119210.32,0.00,0.00,119210.32,0.00%,19.21%,0.00
2024-11-25,19215.73,79400.00,99964.60,119180.33,-0.03%,19.18%,29.99
2024-11-26,809.71,93900.00,119159.10,119968.81,0.66%,19.97%,5.52
2024-11-27,809.71,93900.00,120379.80,121189.51,1.02%,21.19%,0.00
2024-11-28,40.28,94500.00,121149.00,121189.28,-0.00%,21.19%,0.23
2024-11-29,40.28,94500.00,121243.50,121283.78,0.08%,21.28%,0.00
2024-12-02,40.28,94500.00,120676.50,120716.78,-0.47%,20.72%,0.00
2024-12-03,40.28,94500.00,122566.50,122606.78,1.57%,22.61%,0.00
2024-12-04,40.28,94500.00,122472.00,122512.28,-0.08%,22.51%,0.00
2024-12-05,40.28,94500.00,122472.00,122512.28,0.00%,22.51%,0.00
2024-12-06,40.28,94500.00,123889.50,123929.78,1.16%,23.93%,0.00
2024-12-09,40.28,94500.00,124173.00,124213.28,0.23%,24.21%,0.00
2024-12-10,40.28,94500.00,125685.00,125725.28,1.22%,25.73%,0.00
2024-12-11,40.28,94500.00,124267.50,124307.78,-1.13%,24.31%,0.00
2024-12-12,40.28,94500.00,125685.00,125725.28,1.14%,25.73%,0.00
2024-12-13,40.28,94500.00,123133.50,123173.78,-2.03%,23.17%,0.00
2024-12-16,40.28,94500.00,124267.50,124307.78,0.92%,24.31%,0.00
2024-12-17,40.28,94500.00,124173.00,124213.28,-0.08%,24.21%,0.00
2024-12-18,40.28,94500.00,125685.00,125725.28,1.22%,25.73%,0.00
2024-12-19,40.28,94500.00,124362.00,124402.28,-1.05%,24.40%,0.00
2024-12-20,40.28,94500.00,124267.50,124307.78,-0.08%,24.31%,0.00
2024-12-23,40.28,94500.00,126441.00,126481.28,1.75%,26.48%,0.00
2024-12-24,40.28,94500.00,128142.00,128182.28,1.34%,28.18%,0.00
2024-12-25,123325.78,0.00,0.00,123325.78,-3.79%,23.33%,37.00
2024-12-26,123325.78,0.00,0.00,123325.78,0.00%,23.33%,0.00
2024-12-27,123325.78,0.00,0.00,123325.78,0.00%,23.33%,0.00
2024-12-30,123325.78,0.00,0.00,123325.78,0.00%,23.33%,0.00
2024-12-31,123325.78,0.00,0.00,123325.78,0.00%,23.33%,0.00
2025-01-02,123325.78,0.00,0.00,123325.78,0.00%,23.33%,0.00
2025-01-03,123325.78,0.00,0.00,123325.78,0.00%,23.33%,0.00
2025-01-06,23335.79,78400.00,99960.00,123295.79,-0.02%,23.30%,29.99
2025-01-07,748.22,96000.00,123168.00,123916.22,0.50%,23.92%,6.77
2025-01-08,748.22,96000.00,124224.00,124972.22,0.85%,24.97%,0.00
2025-01-09,105.03,96500.00,124099.00,124204.03,-0.61%,24.20%,0.19
2025-01-10,123491.50,0.00,0.00,123491.50,-0.57%,23.49%,37.03
2025-01-13,123491.50,0.00,0.00,123491.50,0.00%,23.49%,0.00
2025-01-14,123491.50,0.00,0.00,123491.50,0.00%,23.49%,0.00
2025-01-15,123491.50,0.00,0.00,123491.50,0.00%,23.49%,0.00
2025-01-16,123491.50,0.00,0.00,123491.50,0.00%,23.49%,0.00
2025-01-17,123491.50,0.00,0.00,123491.50,0.00%,23.49%,0.00
2025-01-20,123491.50,0.00,0.00,123491.50,0.00%,23.49%,0.00
2025-01-21,123491.50,0.00,0.00,123491.50,0.00%,23.49%,0.00
2025-01-22,123491.50,0.00,0.00,123491.50,0.00%,23.49%,0.00
2025-01-23,123491.50,0.00,0.00,123491.50,0.00%,23.49%,0.00
2025-01-24,123491.50,0.00,0.00,123491.50,0.00%,23.49%,0.00
2025-01-27,123491.50,0.00,0.00,123491.50,0.00%,23.49%,0.00
2025-02-05,123491.50,0.00,0.00,123491.50,0.00%,23.49%,0.00
2025-02-06,123491.50,0.00,0.00,123491.50,0.00%,23.49%,0.00
2025-02-07,123491.50,0.00,0.00,123491.50,0.00%,23.49%,0.00
2025-02-10,123491.50,0.00,0.00,123491.50,0.00%,23.49%,0.00
2025-02-11,123491.50,0.00,0.00,123491.50,0.00%,23.49%,0.00
2025-02-12,123491.50,0.00,0.00,123491.50,0.00%,23.49%,0.00
2025-02-13,123491.50,0.00,0.00,123491.50,0.00%,23.49%,0.00
2025-02-14,123491.50,0.00,0.00,123491.50,0.00%,23.49%,0.00
2025-02-17,123491.50,0.00,0.00,123491.50,0.00%,23.49%,0.00
2025-02-18,123491.50,0.00,0.00,123491.50,0.00%,23.49%,0.00
2025-02-19,123491.50,0.00,0.00,123491.50,0.00%,23.49%,0.00
2025-02-20,123491.50,0.00,0.00,123491.50,0.00%,23.49%,0.00
2025-02-21,123491.50,0.00,0.00,123491.50,0.00%,23.49%,0.00
2025-02-24,123491.50,0.00,0.00,123491.50,0.00%,23.49%,0.00
2025-02-25,123491.50,0.00,0.00,123491.50,0.00%,23.49%,0.00
2025-02-26,123491.50,0.00,0.00,123491.50,0.00%,23.49%,0.00
2025-02-27,123491.50,0.00,0.00,123491.50,0.00%,23.49%,0.00
2025-02-28,123491.50,0.00,0.00,123491.50,0.00%,23.49%,0.00
2025-03-03,123491.50,0.00,0.00,123491.50,0.00%,23.49%,0.00
2025-03-04,123491.50,0.00,0.00,123491.50,0.00%,23.49%,0.00
2025-03-05,123491.50,0.00,0.00,123491.50,0.00%,23.49%,0.00
2025-03-06,123491.50,0.00,0.00,123491.50,0.00%,23.49%,0.00
2025-03-07,123491.50,0.00,0.00,123491.50,0.00%,23.49%,0.00
2025-03-10,123491.50,0.00,0.00,123491.50,0.00%,23.49%,0.00
2025-03-11,123491.50,0.00,0.00,123491.50,0.00%,23.49%,0.00
2025-03-12,123491.50,0.00,0.00,123491.50,0.00%,23.49%,0.00
2025-03-13,123491.50,0.00,0.00,123491.50,0.00%,23.49%,0.00
2025-03-14,123491.50,0.00,0.00,123491.50,0.00%,23.49%,0.00
2025-03-17,123491.50,0.00,0.00,123491.50,0.00%,23.49%,0.00
2025-03-18,123491.50,0.00,0.00,123491.50,0.00%,23.49%,0.00
2025-03-19,123491.50,0.00,0.00,123491.50,0.00%,23.49%,0.00
2025-03-20,123491.50,0.00,0.00,123491.50,0.00%,23.49%,0.00
2025-03-21,123491.50,0.00,0.00,123491.50,0.00%,23.49%,0.00
2025-03-24,123491.50,0.00,0.00,123491.50,0.00%,23.49%,0.00
2025-03-25,123491.50,0.00,0.00,123491.50,0.00%,23.49%,0.00
2025-03-26,123491.50,0.00,0.00,123491.50,0.00%,23.49%,0.00
2025-03-27,123491.50,0.00,0.00,123491.50,0.00%,23.49%,0.00
2025-03-28,123491.50,0.00,0.00,123491.50,0.00%,23.49%,0.00
2025-03-31,123491.50,0.00,0.00,123491.50,0.00%,23.49%,0.00
2025-04-01,123491.50,0.00,0.00,123491.50,0.00%,23.49%,0.00
2025-04-02,123491.50,0.00,0.00,123491.50,0.00%,23.49%,0.00
2025-04-03,123491.50,0.00,0.00,123491.50,0.00%,23.49%,0.00
2025-04-07,123491.50,0.00,0.00,123491.50,0.00%,23.49%,0.00
2025-04-08,123491.50,0.00,0.00,123491.50,0.00%,23.49%,0.00
2025-04-09,123491.50,0.00,0.00,123491.50,0.00%,23.49%,0.00
2025-04-10,23521.42,76700.00,99940.10,123461.52,-0.02%,23.46%,29.98
2025-04-11,267.64,94500.00,123417.00,123684.64,0.18%,23.68%,6.97
2025-04-14,267.64,94500.00,124173.00,124440.64,0.61%,24.44%,0.00
2025-04-15,267.64,94500.00,125779.50,126047.14,1.29%,26.05%,0.00
2025-04-16,267.64,94500.00,127102.50,127370.14,1.05%,27.37%,0.00
2025-04-17,267.64,94500.00,127386.00,127653.64,0.22%,27.65%,0.00
2025-04-18,267.64,94500.00,128614.50,128882.14,0.96%,28.88%,0.00
2025-04-21,267.64,94500.00,127008.00,127275.64,-1.25%,27.28%,0.00
2025-04-22,267.64,94500.00,127858.50,128126.14,0.67%,28.13%,0.00
2025-04-23,267.64,94500.00,127102.50,127370.14,-0.59%,27.37%,0.00
2025-04-24,267.64,94500.00,128520.00,128787.64,1.11%,28.79%,0.00
2025-04-25,267.64,94500.00,128331.00,128598.64,-0.15%,28.60%,0.00
2025-04-28,267.64,94500.00,129370.50,129638.14,0.81%,29.64%,0.00
2025-04-29,267.64,94500.00,128898.00,129165.64,-0.36%,29.17%,0.00
2025-04-30,126576.24,0.00,0.00,126576.24,-2.00%,26.58%,37.90
2025-05-06,126576.24,0.00,0.00,126576.24,0.00%,26.58%,0.00
2025-05-07,126576.24,0.00,0.00,126576.24,0.00%,26.58%,0.00
2025-05-08,126576.24,0.00,0.00,126576.24,0.00%,26.58%,0.00
2025-05-09,126576.24,0.00,0.00,126576.24,0.00%,26.58%,0.00
2025-05-12,126576.24,0.00,0.00,126576.24,0.00%,26.58%,0.00
2025-05-13,126576.24,0.00,0.00,126576.24,0.00%,26.58%,0.00
2025-05-14,126576.24,0.00,0.00,126576.24,0.00%,26.58%,0.00
2025-05-15,126576.24,0.00,0.00,126576.24,0.00%,26.58%,0.00
2025-05-16,126576.24,0.00,0.00,126576.24,0.00%,26.58%,0.00
2025-05-19,126576.24,0.00,0.00,126576.24,0.00%,26.58%,0.00
2025-05-20,126576.24,0.00,0.00,126576.24,0.00%,26.58%,0.00
2025-05-21,126576.24,0.00,0.00,126576.24,0.00%,26.58%,0.00
2025-05-22,126576.24,0.00,0.00,126576.24,0.00%,26.58%,0.00
2025-05-23,126576.24,0.00,0.00,126576.24,0.00%,26.58%,0.00
2025-05-26,126576.24,0.00,0.00,126576.24,0.00%,26.58%,0.00
2025-05-27,126576.24,0.00,0.00,126576.24,0.00%,26.58%,0.00
2025-05-28,126576.24,0.00,0.00,126576.24,0.00%,26.58%,0.00
2025-05-29,126576.24,0.00,0.00,126576.24,0.00%,26.58%,0.00
2025-05-30,126576.24,0.00,0.00,126576.24,0.00%,26.58%,0.00
2025-06-03,26615.66,69300.00,99930.60,126546.26,-0.02%,26.55%,29.98
2025-06-04,26615.66,69300.00,99999.90,126615.56,0.05%,26.62%,0.00
2025-06-05,26615.66,69300.00,99306.90,125922.56,-0.55%,25.92%,0.00
2025-06-06,26615.66,69300.00,99584.10,126199.76,0.22%,26.20%,0.00
2025-06-09,26615.66,69300.00,99999.90,126615.56,0.33%,26.62%,0.00
2025-06-10,26615.66,69300.00,100346.40,126962.06,0.27%,26.96%,0.00
2025-06-11,26615.66,69300.00,100762.20,127377.86,0.33%,27.38%,0.00
2025-06-12,26615.66,69300.00,101178.00,127793.66,0.33%,27.79%,0.00
2025-06-13,26615.66,69300.00,100277.10,126892.76,-0.70%,26.89%,0.00
2025-06-16,26615.66,69300.00,101524.50,128140.16,0.98%,28.14%,0.00
2025-06-17,26615.66,69300.00,101316.60,127932.26,-0.16%,27.93%,0.00
