DateTime,cash,shares,holdings,total,returns,cumulative_returns,commission_paid
2024-06-11,11310.32,800.00,89853.60,101163.92,0.16%,1.16%,0.00
2024-06-12,11310.32,800.00,89760.80,101071.12,-0.09%,1.07%,0.00
2024-06-13,11310.32,800.00,89981.60,101291.92,0.22%,1.29%,0.00
2024-06-14,11310.32,800.00,90220.00,101530.32,0.24%,1.53%,0.00
2024-06-17,11310.32,800.00,90364.80,101675.12,0.14%,1.68%,0.00
2024-06-18,11310.32,800.00,90708.80,102019.12,0.34%,2.02%,0.00
2024-06-19,11310.32,800.00,90696.80,102007.12,-0.01%,2.01%,0.00
2024-06-20,11310.32,800.00,91093.60,102403.92,0.39%,2.40%,0.00
2024-06-21,11310.32,800.00,90640.00,101950.32,-0.44%,1.95%,0.00
2024-06-24,11310.32,800.00,91002.40,102312.72,0.36%,2.31%,0.00
2024-06-25,11310.32,800.00,91309.60,102619.92,0.30%,2.62%,0.00
2024-06-26,11310.32,800.00,91252.00,102562.32,-0.06%,2.56%,0.00
2024-06-27,11310.32,800.00,91503.20,102813.52,0.24%,2.81%,0.00
2024-06-28,11310.32,800.00,91793.60,103103.92,0.28%,3.10%,0.00
2024-07-01,102067.88,0.00,0.00,102067.88,-1.00%,2.07%,27.24
2024-07-02,102067.88,0.00,0.00,102067.88,0.00%,2.07%,0.00
2024-07-03,102067.88,0.00,0.00,102067.88,0.00%,2.07%,0.00
2024-07-04,102067.88,0.00,0.00,102067.88,0.00%,2.07%,0.00
2024-07-05,102067.88,0.00,0.00,102067.88,0.00%,2.07%,0.00
2024-07-08,102067.88,0.00,0.00,102067.88,0.00%,2.07%,0.00
2024-07-09,102067.88,0.00,0.00,102067.88,0.00%,2.07%,0.00
2024-07-10,102067.88,0.00,0.00,102067.88,0.00%,2.07%,0.00
2024-07-11,102067.88,0.00,0.00,102067.88,0.00%,2.07%,0.00
2024-07-12,11159.82,800.00,90880.80,102040.62,-0.03%,2.04%,27.26
2024-07-15,11159.82,800.00,91038.40,102198.22,0.15%,2.20%,0.00
2024-07-16,11159.82,800.00,90954.40,102114.22,-0.08%,2.11%,0.00
2024-07-17,11159.82,800.00,90980.80,102140.62,0.03%,2.14%,0.00
2024-07-18,11159.82,800.00,90872.00,102031.82,-0.11%,2.03%,0.00
2024-07-19,11159.82,800.00,90991.20,102151.02,0.12%,2.15%,0.00
2024-07-22,11159.82,800.00,91297.60,102457.42,0.30%,2.46%,0.00
2024-07-23,11159.82,800.00,91325.60,102485.42,0.03%,2.49%,0.00
2024-07-24,11159.82,800.00,91440.80,102600.62,0.11%,2.60%,0.00
2024-07-25,11159.82,800.00,91680.00,102839.82,0.23%,2.84%,0.00
2024-07-26,11159.82,800.00,91983.20,103143.02,0.29%,3.14%,0.00
2024-07-29,11159.82,800.00,92384.80,103544.62,0.39%,3.54%,0.00
2024-07-30,11159.82,800.00,92816.80,103976.62,0.42%,3.98%,0.00
2024-07-31,11159.82,800.00,92639.20,103799.02,-0.17%,3.80%,0.00
2024-08-01,11159.82,800.00,92955.20,104115.02,0.30%,4.12%,0.00
2024-08-02,11159.82,800.00,93154.40,104314.22,0.19%,4.31%,0.00
2024-08-05,11159.82,800.00,94100.80,105260.62,0.91%,5.26%,0.00
2024-08-06,11159.82,800.00,93476.80,104636.62,-0.59%,4.64%,0.00
2024-08-07,11159.82,800.00,93588.80,104748.62,0.11%,4.75%,0.00
2024-08-08,104119.12,0.00,0.00,104119.12,-0.60%,4.12%,27.90
2024-08-09,104119.12,0.00,0.00,104119.12,0.00%,4.12%,0.00
2024-08-12,104119.12,0.00,0.00,104119.12,0.00%,4.12%,0.00
2024-08-13,104119.12,0.00,0.00,104119.12,0.00%,4.12%,0.00
2024-08-14,104119.12,0.00,0.00,104119.12,0.00%,4.12%,0.00
2024-08-15,104119.12,0.00,0.00,104119.12,0.00%,4.12%,0.00
2024-08-16,104119.12,0.00,0.00,104119.12,0.00%,4.12%,0.00
2024-08-19,104119.12,0.00,0.00,104119.12,0.00%,4.12%,0.00
2024-08-20,104119.12,0.00,0.00,104119.12,0.00%,4.12%,0.00
2024-08-21,104119.12,0.00,0.00,104119.12,0.00%,4.12%,0.00
2024-08-22,104119.12,0.00,0.00,104119.12,0.00%,4.12%,0.00
2024-08-23,104119.12,0.00,0.00,104119.12,0.00%,4.12%,0.00
2024-08-26,104119.12,0.00,0.00,104119.12,0.00%,4.12%,0.00
2024-08-27,104119.12,0.00,0.00,104119.12,0.00%,4.12%,0.00
2024-08-28,104119.12,0.00,0.00,104119.12,0.00%,4.12%,0.00
2024-08-29,104119.12,0.00,0.00,104119.12,0.00%,4.12%,0.00
2024-08-30,104119.12,0.00,0.00,104119.12,0.00%,4.12%,0.00
2024-09-02,104119.12,0.00,0.00,104119.12,0.00%,4.12%,0.00
2024-09-03,104119.12,0.00,0.00,104119.12,0.00%,4.12%,0.00
2024-09-04,104119.12,0.00,0.00,104119.12,0.00%,4.12%,0.00
2024-09-05,104119.12,0.00,0.00,104119.12,0.00%,4.12%,0.00
2024-09-06,104119.12,0.00,0.00,104119.12,0.00%,4.12%,0.00
2024-09-09,104119.12,0.00,0.00,104119.12,0.00%,4.12%,0.00
2024-09-10,104119.12,0.00,0.00,104119.12,0.00%,4.12%,0.00
2024-09-11,104119.12,0.00,0.00,104119.12,0.00%,4.12%,0.00
2024-09-12,104119.12,0.00,0.00,104119.12,0.00%,4.12%,0.00
2024-09-13,104119.12,0.00,0.00,104119.12,0.00%,4.12%,0.00
2024-09-18,104119.12,0.00,0.00,104119.12,0.00%,4.12%,0.00
2024-09-19,104119.12,0.00,0.00,104119.12,0.00%,4.12%,0.00
2024-09-20,104119.12,0.00,0.00,104119.12,0.00%,4.12%,0.00
2024-09-23,104119.12,0.00,0.00,104119.12,0.00%,4.12%,0.00
2024-09-24,104119.12,0.00,0.00,104119.12,0.00%,4.12%,0.00
2024-09-25,104119.12,0.00,0.00,104119.12,0.00%,4.12%,0.00
2024-09-26,104119.12,0.00,0.00,104119.12,0.00%,4.12%,0.00
2024-09-27,104119.12,0.00,0.00,104119.12,0.00%,4.12%,0.00
2024-09-30,12011.50,800.00,92080.00,104091.50,-0.03%,4.09%,27.62
2024-10-08,492.25,900.00,103642.20,104134.45,0.04%,4.13%,3.45
2024-10-09,492.25,900.00,104541.30,105033.55,0.86%,5.03%,0.00
2024-10-10,492.25,900.00,105666.30,106158.55,1.07%,6.16%,0.00
2024-10-11,105665.28,0.00,0.00,105665.28,-0.46%,5.67%,31.56
2024-10-14,105665.28,0.00,0.00,105665.28,0.00%,5.67%,0.00
2024-10-15,105665.28,0.00,0.00,105665.28,0.00%,5.67%,0.00
2024-10-16,105665.28,0.00,0.00,105665.28,0.00%,5.67%,0.00
2024-10-17,105665.28,0.00,0.00,105665.28,0.00%,5.67%,0.00
2024-10-18,105665.28,0.00,0.00,105665.28,0.00%,5.67%,0.00
2024-10-21,105665.28,0.00,0.00,105665.28,0.00%,5.67%,0.00
2024-10-22,105665.28,0.00,0.00,105665.28,0.00%,5.67%,0.00
2024-10-23,105665.28,0.00,0.00,105665.28,0.00%,5.67%,0.00
2024-10-24,105665.28,0.00,0.00,105665.28,0.00%,5.67%,0.00
2024-10-25,105665.28,0.00,0.00,105665.28,0.00%,5.67%,0.00
2024-10-28,105665.28,0.00,0.00,105665.28,0.00%,5.67%,0.00
2024-10-29,14195.45,800.00,91442.40,105637.85,-0.03%,5.64%,27.43
2024-10-30,14195.45,800.00,91592.00,105787.45,0.14%,5.79%,0.00
2024-10-31,14195.45,800.00,91683.20,105878.65,0.09%,5.88%,0.00
2024-11-01,14195.45,800.00,92206.40,106401.85,0.49%,6.40%,0.00
2024-11-04,14195.45,800.00,92205.60,106401.05,-0.00%,6.40%,0.00
2024-11-05,14195.45,800.00,92362.40,106557.85,0.15%,6.56%,0.00
2024-11-06,14195.45,800.00,92535.20,106730.65,0.16%,6.73%,0.00
2024-11-07,14195.45,800.00,92408.80,106604.25,-0.12%,6.60%,0.00
2024-11-08,14195.45,800.00,92677.60,106873.05,0.25%,6.87%,0.00
2024-11-11,14195.45,800.00,92704.80,106900.25,0.03%,6.90%,0.00
2024-11-12,14195.45,800.00,93220.80,107416.25,0.48%,7.42%,0.00
2024-11-13,14195.45,800.00,93235.20,107430.65,0.01%,7.43%,0.00
2024-11-14,14195.45,800.00,92819.20,107014.65,-0.39%,7.01%,0.00
2024-11-15,14195.45,800.00,92742.40,106937.85,-0.07%,6.94%,0.00
2024-11-18,106135.06,0.00,0.00,106135.06,-0.75%,6.14%,27.59
2024-11-19,106135.06,0.00,0.00,106135.06,0.00%,6.14%,0.00
2024-11-20,106135.06,0.00,0.00,106135.06,0.00%,6.14%,0.00
2024-11-21,106135.06,0.00,0.00,106135.06,0.00%,6.14%,0.00
2024-11-22,13239.20,800.00,92868.00,106107.20,-0.03%,6.11%,27.86
2024-11-25,13239.20,800.00,93110.40,106349.60,0.23%,6.35%,0.00
2024-11-26,13239.20,800.00,93415.20,106654.40,0.29%,6.65%,0.00
2024-11-27,13239.20,800.00,93183.20,106422.40,-0.22%,6.42%,0.00
2024-11-28,13239.20,800.00,93473.60,106712.80,0.27%,6.71%,0.00
2024-11-29,13239.20,800.00,93877.60,107116.80,0.38%,7.12%,0.00
2024-12-02,13239.20,800.00,94615.20,107854.40,0.69%,7.85%,0.00
2024-12-03,13239.20,800.00,94546.40,107785.60,-0.06%,7.79%,0.00
2024-12-04,13239.20,800.00,95112.80,108352.00,0.53%,8.35%,0.00
2024-12-05,13239.20,800.00,95198.40,108437.60,0.08%,8.44%,0.00
2024-12-06,13239.20,800.00,94774.40,108013.60,-0.39%,8.01%,0.00
2024-12-09,13239.20,800.00,94919.20,108158.40,0.13%,8.16%,0.00
2024-12-10,13239.20,800.00,96696.80,109936.00,1.64%,9.94%,0.00
2024-12-11,13239.20,800.00,96425.60,109664.80,-0.25%,9.66%,0.00
2024-12-12,13239.20,800.00,96813.60,110052.80,0.35%,10.05%,0.00
2024-12-13,13239.20,800.00,97650.40,110889.60,0.76%,10.89%,0.00
2024-12-16,13239.20,800.00,98667.20,111906.40,0.92%,11.91%,0.00
2024-12-17,13239.20,800.00,98268.00,111507.20,-0.36%,11.51%,0.00
2024-12-18,13239.20,800.00,97663.20,110902.40,-0.54%,10.90%,0.00
2024-12-19,13239.20,800.00,97210.40,110449.60,-0.41%,10.45%,0.00
2024-12-20,13239.20,800.00,98485.60,111724.80,1.15%,11.72%,0.00
2024-12-23,13239.20,800.00,98452.00,111691.20,-0.03%,11.69%,0.00
2024-12-24,13239.20,800.00,97744.80,110984.00,-0.63%,10.98%,0.00
2024-12-25,110923.49,0.00,0.00,110923.49,-0.05%,10.92%,29.31
2024-12-26,110923.49,0.00,0.00,110923.49,0.00%,10.92%,0.00
2024-12-27,11981.81,800.00,98912.00,110893.81,-0.03%,10.89%,29.67
2024-12-30,11981.81,800.00,98467.20,110449.01,-0.40%,10.45%,0.00
2024-12-31,11981.81,800.00,99314.40,111296.21,0.77%,11.30%,0.00
2025-01-02,11981.81,800.00,100722.40,112704.21,1.27%,12.70%,0.00
2025-01-03,11981.81,800.00,100820.00,112801.81,0.09%,12.80%,0.00
2025-01-06,11981.81,800.00,101153.60,113135.41,0.30%,13.14%,0.00
2025-01-07,11981.81,800.00,100796.80,112778.61,-0.32%,12.78%,0.00
2025-01-08,11981.81,800.00,100623.20,112605.01,-0.15%,12.61%,0.00
2025-01-09,11981.81,800.00,100014.40,111996.21,-0.54%,12.00%,0.00
2025-01-10,111862.24,0.00,0.00,111862.24,-0.12%,11.86%,29.97
2025-01-13,111862.24,0.00,0.00,111862.24,0.00%,11.86%,0.00
2025-01-14,111862.24,0.00,0.00,111862.24,0.00%,11.86%,0.00
2025-01-15,111862.24,0.00,0.00,111862.24,0.00%,11.86%,0.00
2025-01-16,24022.30,700.00,87813.60,111835.90,-0.02%,11.84%,26.34
2025-01-17,111705.98,0.00,0.00,111705.98,-0.12%,11.71%,26.31
2025-01-20,111705.98,0.00,0.00,111705.98,0.00%,11.71%,0.00
2025-01-21,111705.98,0.00,0.00,111705.98,0.00%,11.71%,0.00
2025-01-22,111705.98,0.00,0.00,111705.98,0.00%,11.71%,0.00
2025-01-23,111705.98,0.00,0.00,111705.98,0.00%,11.71%,0.00
2025-01-24,111705.98,0.00,0.00,111705.98,0.00%,11.71%,0.00
2025-01-27,111705.98,0.00,0.00,111705.98,0.00%,11.71%,0.00
2025-02-05,111705.98,0.00,0.00,111705.98,0.00%,11.71%,0.00
2025-02-06,111705.98,0.00,0.00,111705.98,0.00%,11.71%,0.00
2025-02-07,111705.98,0.00,0.00,111705.98,0.00%,11.71%,0.00
2025-02-10,111705.98,0.00,0.00,111705.98,0.00%,11.71%,0.00
2025-02-11,111705.98,0.00,0.00,111705.98,0.00%,11.71%,0.00
2025-02-12,111705.98,0.00,0.00,111705.98,0.00%,11.71%,0.00
2025-02-13,111705.98,0.00,0.00,111705.98,0.00%,11.71%,0.00
2025-02-14,111705.98,0.00,0.00,111705.98,0.00%,11.71%,0.00
2025-02-17,111705.98,0.00,0.00,111705.98,0.00%,11.71%,0.00
2025-02-18,111705.98,0.00,0.00,111705.98,0.00%,11.71%,0.00
2025-02-19,111705.98,0.00,0.00,111705.98,0.00%,11.71%,0.00
2025-02-20,111705.98,0.00,0.00,111705.98,0.00%,11.71%,0.00
2025-02-21,111705.98,0.00,0.00,111705.98,0.00%,11.71%,0.00
2025-02-24,111705.98,0.00,0.00,111705.98,0.00%,11.71%,0.00
2025-02-25,111705.98,0.00,0.00,111705.98,0.00%,11.71%,0.00
2025-02-26,111705.98,0.00,0.00,111705.98,0.00%,11.71%,0.00
2025-02-27,111705.98,0.00,0.00,111705.98,0.00%,11.71%,0.00
2025-02-28,111705.98,0.00,0.00,111705.98,0.00%,11.71%,0.00
2025-03-03,111705.98,0.00,0.00,111705.98,0.00%,11.71%,0.00
2025-03-04,111705.98,0.00,0.00,111705.98,0.00%,11.71%,0.00
2025-03-05,111705.98,0.00,0.00,111705.98,0.00%,11.71%,0.00
2025-03-06,111705.98,0.00,0.00,111705.98,0.00%,11.71%,0.00
2025-03-07,111705.98,0.00,0.00,111705.98,0.00%,11.71%,0.00
2025-03-10,111705.98,0.00,0.00,111705.98,0.00%,11.71%,0.00
2025-03-11,14875.34,800.00,96801.60,111676.94,-0.03%,11.68%,29.04
2025-03-12,14875.34,800.00,97177.60,112052.94,0.34%,12.05%,0.00
2025-03-13,111961.41,0.00,0.00,111961.41,-0.08%,11.96%,29.13
2025-03-14,111961.41,0.00,0.00,111961.41,0.00%,11.96%,0.00
2025-03-17,16738.45,800.00,95194.40,111932.85,-0.03%,11.93%,28.56
2025-03-18,4849.58,900.00,106967.70,111817.28,-0.10%,11.82%,3.57
2025-03-19,4849.58,900.00,107107.20,111956.78,0.12%,11.96%,0.00
2025-03-20,4849.58,900.00,108465.30,113314.88,1.21%,13.31%,0.00
2025-03-21,4849.58,900.00,108500.40,113349.98,0.03%,13.35%,0.00
2025-03-24,4849.58,900.00,108429.30,113278.88,-0.06%,13.28%,0.00
2025-03-25,4849.58,900.00,109172.70,114022.28,0.66%,14.02%,0.00
2025-03-26,4849.58,900.00,109582.20,114431.78,0.36%,14.43%,0.00
2025-03-27,4849.58,900.00,109761.30,114610.88,0.16%,14.61%,0.00
2025-03-28,4849.58,900.00,109005.30,113854.88,-0.66%,13.85%,0.00
2025-03-31,4849.58,900.00,108868.50,113718.08,-0.12%,13.72%,0.00
2025-04-01,4849.58,900.00,109221.30,114070.88,0.31%,14.07%,0.00
2025-04-02,4849.58,900.00,110035.80,114885.38,0.71%,14.89%,0.00
2025-04-03,4849.58,900.00,111753.90,116603.48,1.50%,16.60%,0.00
2025-04-07,4849.58,900.00,113922.90,118772.48,1.86%,18.77%,0.00
2025-04-08,4849.58,900.00,113120.10,117969.68,-0.68%,17.97%,0.00
2025-04-09,4849.58,900.00,113004.00,117853.58,-0.10%,17.85%,0.00
2025-04-10,4849.58,900.00,113109.30,117958.88,0.09%,17.96%,0.00
2025-04-11,4849.58,900.00,112659.30,117508.88,-0.38%,17.51%,0.00
2025-04-14,4849.58,900.00,112857.30,117706.88,0.17%,17.71%,0.00
2025-04-15,4849.58,900.00,113049.00,117898.58,0.16%,17.90%,0.00
2025-04-16,4849.58,900.00,113118.30,117967.88,0.06%,17.97%,0.00
2025-04-17,117356.32,0.00,0.00,117356.32,-0.52%,17.36%,33.76
2025-04-18,117356.32,0.00,0.00,117356.32,0.00%,17.36%,0.00
2025-04-21,117356.32,0.00,0.00,117356.32,0.00%,17.36%,0.00
2025-04-22,117356.32,0.00,0.00,117356.32,0.00%,17.36%,0.00
2025-04-23,117356.32,0.00,0.00,117356.32,0.00%,17.36%,0.00
2025-04-24,117356.32,0.00,0.00,117356.32,0.00%,17.36%,0.00
2025-04-25,117356.32,0.00,0.00,117356.32,0.00%,17.36%,0.00
2025-04-28,117356.32,0.00,0.00,117356.32,0.00%,17.36%,0.00
2025-04-29,117356.32,0.00,0.00,117356.32,0.00%,17.36%,0.00
2025-04-30,117356.32,0.00,0.00,117356.32,0.00%,17.36%,0.00
2025-05-06,117356.32,0.00,0.00,117356.32,0.00%,17.36%,0.00
2025-05-07,117356.32,0.00,0.00,117356.32,0.00%,17.36%,0.00
2025-05-08,117356.32,0.00,0.00,117356.32,0.00%,17.36%,0.00
2025-05-09,117356.32,0.00,0.00,117356.32,0.00%,17.36%,0.00
2025-05-12,117356.32,0.00,0.00,117356.32,0.00%,17.36%,0.00
2025-05-13,117356.32,0.00,0.00,117356.32,0.00%,17.36%,0.00
2025-05-14,117356.32,0.00,0.00,117356.32,0.00%,17.36%,0.00
2025-05-15,117356.32,0.00,0.00,117356.32,0.00%,17.36%,0.00
2025-05-16,117356.32,0.00,0.00,117356.32,0.00%,17.36%,0.00
2025-05-19,117356.32,0.00,0.00,117356.32,0.00%,17.36%,0.00
2025-05-20,117356.32,0.00,0.00,117356.32,0.00%,17.36%,0.00
2025-05-21,117356.32,0.00,0.00,117356.32,0.00%,17.36%,0.00
2025-05-22,117356.32,0.00,0.00,117356.32,0.00%,17.36%,0.00
2025-05-23,117356.32,0.00,0.00,117356.32,0.00%,17.36%,0.00
2025-05-26,117356.32,0.00,0.00,117356.32,0.00%,17.36%,0.00
2025-05-27,117356.32,0.00,0.00,117356.32,0.00%,17.36%,0.00
2025-05-28,117356.32,0.00,0.00,117356.32,0.00%,17.36%,0.00
2025-05-29,117356.32,0.00,0.00,117356.32,0.00%,17.36%,0.00
2025-05-30,117356.32,0.00,0.00,117356.32,0.00%,17.36%,0.00
2025-06-03,117356.32,0.00,0.00,117356.32,0.00%,17.36%,0.00
2025-06-04,18753.15,800.00,98573.60,117326.75,-0.03%,17.33%,29.57
2025-06-05,18753.15,800.00,98479.20,117232.35,-0.08%,17.23%,0.00
2025-06-06,18753.15,800.00,98676.00,117429.15,0.17%,17.43%,0.00
2025-06-09,18753.15,800.00,99042.40,117795.55,0.31%,17.80%,0.00
2025-06-10,18753.15,800.00,99087.20,117840.35,0.04%,17.84%,0.00
2025-06-11,18753.15,800.00,99344.00,118097.15,0.22%,18.10%,0.00
2025-06-12,18753.15,800.00,99379.20,118132.35,0.03%,18.13%,0.00
2025-06-13,18753.15,800.00,99393.60,118146.75,0.01%,18.15%,0.00
2025-06-16,18753.15,800.00,99408.00,118161.15,0.01%,18.16%,0.00
2025-06-17,18753.15,800.00,99620.80,118373.95,0.18%,18.37%,0.00
2025-06-18,18753.15,800.00,99775.20,118528.35,0.13%,18.53%,0.00
2025-06-19,18753.15,800.00,100023.20,118776.35,0.21%,18.78%,0.00
