DateTime,OpenValue,CloseValue,HighValue,LowValue,Volume,ChangeRate,涨跌幅,涨跌额,amount,振幅
2025-01-24 10:30:00,0.624,0.628,0.63,0.624,130625,0.27,0.48,0.003,8198428.0,0.96
2025-01-24 11:30:00,0.628,0.63,0.633,0.628,95157,0.19,0.32,0.002,5998539.0,0.8
2025-01-24 14:00:00,0.63,0.627,0.631,0.627,60340,0.12,-0.48,-0.003,3797409.0,0.63
2025-01-24 15:00:00,0.627,0.629,0.63,0.627,66781,0.14,0.32,0.002,4198774.0,0.48
2025-01-27 10:30:00,0.629,0.624,0.63,0.622,189499,0.39,-0.79,-0.005,11853399.0,1.27
2025-01-27 11:30:00,0.624,0.623,0.626,0.621,45605,0.09,-0.16,-0.001,2840964.0,0.8
2025-01-27 14:00:00,0.623,0.62,0.623,0.619,72316,0.15,-0.48,-0.003,4486608.0,0.64
2025-01-27 15:00:00,0.62,0.617,0.624,0.616,123387,0.25,-0.48,-0.003,7639226.0,1.29
2025-02-05 10:30:00,0.631,0.635,0.637,0.629,642764,1.31,2.92,0.018,40707130.0,1.3
2025-02-05 11:30:00,0.636,0.637,0.638,0.634,242100,0.49,0.31,0.002,15421696.0,0.63
2025-02-05 14:00:00,0.636,0.631,0.637,0.631,92238,0.19,-0.94,-0.006,5851916.0,0.94
2025-02-05 15:00:00,0.632,0.634,0.636,0.63,161540,0.33,0.48,0.003,10243160.0,0.95
2025-02-06 10:30:00,0.63,0.641,0.642,0.629,329688,0.67,1.1,0.007,21042290.0,2.05
2025-02-06 11:30:00,0.641,0.647,0.653,0.64,407940,0.83,0.94,0.006,26419654.0,2.03
2025-02-06 14:00:00,0.647,0.65,0.652,0.646,137207,0.28,0.46,0.003,8911478.0,0.93
2025-02-06 15:00:00,0.651,0.653,0.653,0.649,252430,0.52,0.46,0.003,16458027.0,0.62
2025-02-07 10:30:00,0.653,0.662,0.663,0.65,502054,1.02,1.38,0.009,33029505.0,1.99
2025-02-07 11:30:00,0.661,0.667,0.669,0.658,312220,0.64,0.76,0.005,20753626.0,1.66
2025-02-07 14:00:00,0.667,0.657,0.668,0.656,215449,0.44,-1.5,-0.01,14304058.0,1.8
2025-02-07 15:00:00,0.657,0.658,0.659,0.648,210800,0.43,0.15,0.001,13793139.0,1.67
2025-02-10 10:30:00,0.658,0.66,0.664,0.657,242268,0.49,0.3,0.002,16020640.0,1.06
2025-02-10 11:30:00,0.661,0.661,0.663,0.658,70704,0.14,0.15,0.001,4670807.0,0.76
2025-02-10 14:00:00,0.661,0.666,0.668,0.661,194523,0.4,0.76,0.005,12939644.0,1.06
2025-02-10 15:00:00,0.666,0.67,0.67,0.665,282357,0.58,0.6,0.004,18870729.0,0.75
2025-02-11 10:30:00,0.667,0.66,0.669,0.657,256163,0.52,-1.49,-0.01,16916757.0,1.79
2025-02-11 11:30:00,0.66,0.663,0.663,0.658,49869,0.1,0.45,0.003,3292864.0,0.76
2025-02-11 14:00:00,0.663,0.664,0.671,0.661,110832,0.23,0.15,0.001,7397750.0,1.51
2025-02-11 15:00:00,0.664,0.662,0.665,0.66,57951,0.12,-0.3,-0.002,3838141.0,0.75
2025-02-12 10:30:00,0.662,0.665,0.669,0.659,174638,0.34,0.45,0.003,11614267.0,1.51
2025-02-12 11:30:00,0.665,0.662,0.667,0.662,75388,0.15,-0.45,-0.003,5017182.0,0.75
2025-02-12 14:00:00,0.661,0.667,0.667,0.66,118408,0.23,0.76,0.005,7870304.0,1.06
2025-02-12 15:00:00,0.667,0.672,0.673,0.666,298466,0.61,0.75,0.005,19986510.0,1.05
2025-02-13 10:30:00,0.672,0.666,0.674,0.666,144990,0.3,-0.89,-0.006,9704292.0,1.19
2025-02-13 11:30:00,0.666,0.662,0.667,0.661,106995,0.21,-0.6,-0.004,7093698.0,0.9
2025-02-13 14:00:00,0.662,0.664,0.668,0.66,95248,0.19,0.3,0.002,6320885.0,1.21
2025-02-13 15:00:00,0.665,0.661,0.667,0.658,184232,0.38,-0.45,-0.003,12166148.0,1.36
2025-02-14 10:30:00,0.657,0.656,0.66,0.651,176463,0.36,-0.76,-0.005,11562595.0,1.36
2025-02-14 11:30:00,0.656,0.659,0.662,0.654,86529,0.18,0.46,0.003,5701634.0,1.22
2025-02-14 14:00:00,0.66,0.655,0.661,0.655,183079,0.36,-0.61,-0.004,12038322.0,0.91
2025-02-14 15:00:00,0.656,0.66,0.662,0.655,91296,0.18,0.76,0.005,6015894.0,1.07
2025-02-17 10:30:00,0.663,0.666,0.671,0.662,380388,0.78,0.91,0.006,25333592.0,1.36
2025-02-17 11:30:00,0.667,0.667,0.67,0.665,146916,0.29,0.15,0.001,9812421.0,0.75
2025-02-17 14:00:00,0.667,0.664,0.67,0.663,108246,0.21,-0.45,-0.003,7214145.0,1.05
2025-02-17 15:00:00,0.665,0.669,0.671,0.663,163161,0.32,0.75,0.005,10906754.0,1.2
2025-02-18 10:30:00,0.669,0.665,0.669,0.661,159696,0.31,-0.6,-0.004,10616338.0,1.2
2025-02-18 11:30:00,0.665,0.664,0.668,0.663,93315,0.18,-0.15,-0.001,6204130.0,0.75
2025-02-18 14:00:00,0.664,0.659,0.666,0.658,127845,0.25,-0.75,-0.005,8461428.0,1.2
2025-02-18 15:00:00,0.659,0.653,0.659,0.651,152444,0.3,-0.91,-0.006,9974718.0,1.21
2025-02-19 10:30:00,0.653,0.665,0.666,0.653,281891,0.55,1.84,0.012,18620427.0,1.99
2025-02-19 11:30:00,0.665,0.662,0.666,0.66,135346,0.27,-0.45,-0.003,8975959.0,0.9
2025-02-19 14:00:00,0.662,0.663,0.666,0.661,155733,0.31,0.15,0.001,10345810.0,0.76
2025-02-19 15:00:00,0.664,0.668,0.668,0.663,224417,0.44,0.75,0.005,14959935.0,0.75
2025-02-20 10:30:00,0.668,0.665,0.672,0.665,133494,0.26,-0.45,-0.003,8912202.0,1.05
2025-02-20 11:30:00,0.665,0.665,0.666,0.662,84250,0.16,0.0,0.0,5593204.0,0.6
2025-02-20 14:00:00,0.665,0.668,0.67,0.664,104590,0.21,0.45,0.003,6994905.0,0.9
2025-02-20 15:00:00,0.669,0.667,0.67,0.666,46099,0.09,-0.15,-0.001,3077334.0,0.6
2025-02-21 10:30:00,0.67,0.686,0.688,0.67,824390,1.61,2.85,0.019,55909175.0,2.7
2025-02-21 11:30:00,0.687,0.7,0.701,0.684,672141,1.32,2.04,0.014,46582803.0,2.48
2025-02-21 14:00:00,0.7,0.702,0.71,0.697,664419,1.3,0.29,0.002,46694208.0,1.86
2025-02-21 15:00:00,0.701,0.707,0.71,0.701,440380,0.86,0.71,0.005,31154505.0,1.28
2025-02-24 10:30:00,0.705,0.707,0.717,0.699,509349,1.0,0.0,0.0,36043220.0,2.55
2025-02-24 11:30:00,0.708,0.71,0.716,0.706,191002,0.37,0.42,0.003,13608074.0,1.41
2025-02-24 14:00:00,0.71,0.707,0.71,0.705,95349,0.19,-0.42,-0.003,6739443.0,0.7
2025-02-24 15:00:00,0.707,0.711,0.711,0.703,179356,0.35,0.57,0.004,12719177.0,1.13
2025-02-25 10:30:00,0.701,0.704,0.709,0.697,273367,0.54,-0.98,-0.007,19175048.0,1.69
2025-02-25 11:30:00,0.704,0.715,0.718,0.703,290915,0.57,1.56,0.011,20693481.0,2.13
2025-02-25 14:00:00,0.715,0.715,0.722,0.714,268853,0.53,0.0,0.0,19292984.0,1.12
2025-02-25 15:00:00,0.715,0.712,0.719,0.708,255084,0.5,-0.42,-0.003,18198467.0,1.54
2025-02-26 10:30:00,0.713,0.717,0.718,0.705,332027,0.65,0.7,0.005,23677072.0,1.83
2025-02-26 11:30:00,0.717,0.721,0.727,0.713,373268,0.73,0.56,0.004,26952169.0,1.95
2025-02-26 14:00:00,0.721,0.728,0.729,0.719,187610,0.37,0.97,0.007,13610739.0,1.39
2025-02-26 15:00:00,0.728,0.726,0.73,0.723,165805,0.32,-0.27,-0.002,12054373.0,0.96
2025-02-27 10:30:00,0.724,0.724,0.736,0.721,340560,0.67,-0.28,-0.002,24777171.0,2.07
2025-02-27 11:30:00,0.724,0.72,0.725,0.716,109070,0.21,-0.55,-0.004,7845216.0,1.24
2025-02-27 14:00:00,0.72,0.718,0.72,0.711,130416,0.26,-0.28,-0.002,9323559.0,1.25
2025-02-27 15:00:00,0.719,0.728,0.73,0.718,122123,0.24,1.39,0.01,8862777.0,1.67
2025-02-28 10:30:00,0.723,0.714,0.726,0.704,407556,0.8,-1.92,-0.014,29035874.0,3.02
2025-02-28 11:30:00,0.715,0.709,0.716,0.709,78937,0.15,-0.7,-0.005,5628776.0,0.98
2025-02-28 14:00:00,0.709,0.704,0.709,0.702,154788,0.3,-0.71,-0.005,10915820.0,0.99
2025-02-28 15:00:00,0.705,0.698,0.705,0.695,238034,0.47,-0.85,-0.006,16649330.0,1.42
2025-03-03 10:30:00,0.696,0.7,0.703,0.686,235267,0.46,0.29,0.002,16335168.0,2.44
2025-03-03 11:30:00,0.701,0.692,0.702,0.691,87063,0.17,-1.14,-0.008,6069394.0,1.57
2025-03-03 14:00:00,0.693,0.689,0.695,0.688,85734,0.17,-0.43,-0.003,5932340.0,1.01
2025-03-03 15:00:00,0.69,0.688,0.691,0.681,198320,0.39,-0.15,-0.001,13589726.0,1.45
2025-03-04 10:30:00,0.683,0.684,0.689,0.678,239627,0.47,-0.58,-0.004,16385309.0,1.6
2025-03-04 11:30:00,0.684,0.685,0.69,0.684,378870,0.74,0.15,0.001,26048838.0,0.88
2025-03-04 14:00:00,0.685,0.699,0.702,0.685,358037,0.7,2.04,0.014,24990042.0,2.48
2025-03-04 15:00:00,0.7,0.698,0.7,0.696,52651,0.1,-0.14,-0.001,3676181.0,0.57
2025-03-05 10:30:00,0.698,0.697,0.703,0.694,293121,0.57,-0.14,-0.001,20527116.0,1.29
2025-03-05 11:30:00,0.697,0.696,0.698,0.695,34110,0.07,-0.14,-0.001,2374666.0,0.43
2025-03-05 14:00:00,0.696,0.697,0.698,0.692,116949,0.23,0.14,0.001,8119236.0,0.86
2025-03-05 15:00:00,0.697,0.7,0.701,0.696,77546,0.15,0.43,0.003,5419168.0,0.72
2025-03-06 10:30:00,0.707,0.719,0.724,0.707,519820,1.02,2.71,0.019,37311650.0,2.43
2025-03-06 11:30:00,0.719,0.723,0.724,0.718,79273,0.16,0.56,0.004,5710099.0,0.83
2025-03-06 14:00:00,0.723,0.723,0.725,0.72,97543,0.19,0.0,0.0,7045771.0,0.69
2025-03-06 15:00:00,0.722,0.724,0.726,0.721,229285,0.45,0.14,0.001,16596438.0,0.69
2025-03-07 10:30:00,0.719,0.72,0.722,0.714,233543,0.46,-0.55,-0.004,16769585.0,1.1
2025-03-07 11:30:00,0.72,0.72,0.723,0.718,74434,0.15,0.0,0.0,5360964.0,0.69
2025-03-07 14:00:00,0.719,0.718,0.723,0.716,71579,0.14,-0.28,-0.002,5150323.0,0.97
2025-03-07 15:00:00,0.719,0.715,0.719,0.711,198321,0.39,-0.42,-0.003,14161376.0,1.11
2025-03-10 10:30:00,0.712,0.709,0.718,0.707,157970,0.31,-0.84,-0.006,11227815.0,1.54
2025-03-10 11:30:00,0.709,0.703,0.71,0.703,66735,0.13,-0.85,-0.006,4710883.0,0.99
2025-03-10 14:00:00,0.705,0.711,0.714,0.702,90191,0.18,1.14,0.008,6391515.0,1.71
2025-03-10 15:00:00,0.712,0.713,0.716,0.71,75491,0.15,0.28,0.002,5384011.0,0.84
2025-03-11 10:30:00,0.702,0.708,0.712,0.702,142608,0.28,-0.7,-0.005,10066438.0,1.4
2025-03-11 11:30:00,0.708,0.704,0.708,0.702,65855,0.13,-0.56,-0.004,4641102.0,0.85
2025-03-11 14:00:00,0.704,0.703,0.706,0.702,70837,0.14,-0.14,-0.001,4980227.0,0.57
2025-03-11 15:00:00,0.704,0.711,0.711,0.704,117405,0.23,1.14,0.008,8304233.0,1.0
2025-03-12 10:30:00,0.713,0.714,0.718,0.71,196505,0.39,0.42,0.003,14052900.0,1.13
2025-03-12 11:30:00,0.714,0.712,0.716,0.711,32244,0.06,-0.28,-0.002,2297637.0,0.7
2025-03-12 14:00:00,0.712,0.713,0.718,0.711,129999,0.26,0.14,0.001,9306478.0,0.98
2025-03-12 15:00:00,0.713,0.706,0.714,0.705,125977,0.25,-0.98,-0.007,8937049.0,1.26
2025-03-13 10:30:00,0.706,0.699,0.707,0.699,142881,0.28,-0.99,-0.007,10031603.0,1.13
2025-03-13 11:30:00,0.699,0.694,0.7,0.692,177449,0.35,-0.72,-0.005,12361530.0,1.14
